,Department,CourseNumber,CourseName,StudentCount,AvgGPA
1120,SHS,321,American Sign Language III,21,3.78
1121,SHS,352,Hearing Health and Society,53,3.87
1122,SHS,375,Comm Partners & Health,22,3.52
1123,SHS,380,Comm Competence and Disorders,80,3.51
1124,SHS,385,Evidence-Based Practice in CSD,63,3.32
1125,SHS,427,Language and the Brain,36,3.09
1126,SHS,473,Augmentative & Alt Comm,73,3.79
1127,SHS,533,Advanced Language Diagnostics,30,3.93
1128,SHS,571,Clinical Sociolinguistics,22,3.65
1129,SHS,593,Stuttering Workshop,29,3.93
1130,SOC,100,Introduction to Sociology,504,3.48
1131,SOC,101,Sociology of Gender,33,2.84
1132,SOC,160,Global Ineq and Social Change,34,3.43
1133,SOC,162,Intro to Intl Health Policy,49,3.26
1134,SOC,163,Social Problems,36,3.89
1135,SOC,170,America's Immigrant Society,61,3.14
1136,SOC,196,Issues in Sociology,29,2.9
1137,SOC,200,Intro to Sociological Theory,32,2.7
1138,SOC,225,Race and Ethnicity,48,3.58
1139,SOC,226,Political Sociology,23,3.12
1140,SOC,274,"Health, Illness and Society",24,3.44
1141,SOC,275,Criminology,117,3.69
1142,SOC,280,Intro to Social Statistics,34,3.23
1143,SOC,310,Sociology of Deviance,55,3.56
1144,SOC,350,Technology and Society,52,3.66
1145,SOC,373,Social Inequality,46,3.47
1146,SOC,375,Criminal Justice System,73,3.48
1147,SOC,378,Sociology of Law,61,3.75
1148,SOC,380,Social Research Methods,22,3.56
1149,SOC,396,Topics in Sociology,26,3.89
1150,SOC,450,Senior Capstone Seminar,28,2.77
1151,SOC,479,Law and Society,35,3.63
1152,SOCW,200,Introduction to Social Work,116,3.39
1153,SOCW,225,Intro Stat for Social Work,30,3.51
1154,SOCW,240,Death & Dying,31,3.65
1155,SOCW,245,Nonprofit Sector and Society,22,3.65
1156,SOCW,300,Diversity: Identities & Issues,118,3.77
1157,SOCW,321,Social Entre & Social Change,27,3.38
1158,SOCW,360,Social Work and the Military,30,3.52
1159,SOCW,401,Practice I,22,3.74
1160,SOCW,402,Practice II,50,3.69
1161,SOCW,403,Practice III,25,3.81
1162,SOCW,410,Social Welfare Pol and Svcs,60,3.59
1163,SOCW,427,Social Work Research Methods,30,3.92
1164,SOCW,451,HBSE I: Human Development,52,3.76
1165,SOCW,461,Prof Practice Seminar I,21,3.83
1166,SOCW,470,Field Prac & Prof Seminar II,44,3.85
1167,SOCW,500,SW Practice with Indiv and Fam,25,3.65
1168,SOCW,507,School Social Work Practice,21,3.73
1169,SOCW,509,Adv Clin Assess & Interviewing,65,3.89
1170,SOCW,515,Intg Health Care Pol and Svcs,29,3.77
1171,SOCW,519,Public School Policy/Services,43,3.91
1172,SOCW,541,Clinical Research Seminar,29,3.95
1173,SOCW,552,HBSE II: Mental Disorders,96,3.8
1174,SOCW,553,Integrated Behav. Health & HC,21,3.83
1175,SOCW,589,Social Work and the Law,45,3.68
1176,SPAN,101,Elementary Spanish I,24,3.14
1177,SPAN,228,Spanish Composition,23,3.68
1178,SPAN,232,Spanish in the Community,59,3.9
1179,SPAN,307,Bilingualism,22,3.71
1180,SPAN,308,Spanish in the United States,23,3.91
1181,SPAN,320,Spanish Cultural Studies II,21,3.67
1182,SPAN,326,Mexican Cinema,28,3.86
1183,SPED,117,The Culture of Disability,682,3.78
1184,SPED,322,Intro Intellectual Disability,116,3.89
1185,SPED,405,Gen Educator's Role in SPED,23,3.46
1186,SPED,438,Collaborating with Families,33,3.97
1187,SPED,447,Curriculum Development II,29,3.93
1188,STAT,100,Statistics,1413,3.32
1189,STAT,107,Data Science Discovery,86,3.55
1190,STAT,200,Statistical Analysis,381,3.49
1191,STAT,212,Biostatistics,196,3.62
1192,STAT,385,Statistics Programming Methods,159,3.75
1193,STAT,400,Statistics and Probability I,685,3.7
1194,STAT,408,Actuarial Statistics I,59,2.96
1195,STAT,410,Statistics and Probability II,253,3.47
1196,STAT,420,Methods of Applied Statistics,311,3.79
1197,STAT,424,Analysis of Variance,36,3.65
1198,STAT,425,Applied Regression and Design,162,3.62
1199,STAT,426,Sampling and Categorical Data,80,3.72
1200,STAT,428,Statistical Computing,73,3.72
1201,STAT,430,Fundamentals of Deep Learning,108,3.54
1202,STAT,431,Applied Bayesian Analysis,40,3.35
1203,STAT,432,Basics of Statistical Learning,178,3.82
1204,STAT,433,Stochastic Processes,77,3.75
1205,STAT,440,Statistical Data Management,107,3.81
1206,STAT,443,Professional Statistics,34,3.66
1207,STAT,448,Advanced Data Analysis,101,3.7
1208,STAT,510,Mathematical Statistics I,71,3.75
1209,STAT,511,Mathematical Statistics II,33,3.91
1210,STAT,525,Computational Statistics,54,3.95
1211,STAT,542,Statistical Learning,78,3.58
1212,TAM,210,Introduction to Statics,122,3.52
1213,TAM,211,Statics,120,3.5
1214,TAM,212,Introductory Dynamics,413,3.14
1215,TAM,251,Introductory Solid Mechanics,343,2.97
1216,TAM,252,Solid Mechanics Design,38,3.6
1217,TAM,335,Introductory Fluid Mechanics,77,3.29
1218,TAM,412,Intermediate Dynamics,43,2.64
1219,TAM,445,Continuum Mechanics,35,3.04
1220,TE,100,Intro to ILEE,32,3.94
1221,TE,250,From Idea to Enterprise,42,3.76
1222,TE,333,"Creativity, Innovation, Vision",27,3.61
1223,TE,360,Lect in Engrg Entrepreneurship,49,3.67
1224,TE,401,Develop Breakthrough Projects,49,3.67
1225,TE,466,High-Tech Venture Marketing,23,3.93
1226,THEA,100,Practicum I,43,3.65
1227,THEA,101,Introduction to Theatre Arts,905,3.61
1228,THEA,103,Survey of Theatre Production,29,3.06
1229,THEA,110,Broadway Musicals,86,3.92
1230,THEA,262,Literature of Modern Theatre,48,3.79
1231,TRST,415,Machine Translation,30,3.84
1232,TSM,100,Technical Systems in Agr,56,2.93
1233,TSM,234,"Wiring, Motors and Control Sys",45,2.82
1234,TSM,311,Humanity in the Food Web,76,3.12
1235,TSM,363,Fluid Power Systems,21,2.98
1236,TSM,371,Residential Housing Design,41,3.19
1237,TSM,421,Ag Safety-Injury Prevention,43,3.25
1238,UP,116,Urban Informatics I,28,3.67
1239,UP,136,Urban Sustainability,32,3.9
1240,UP,185,Cities in a Global Perspective,46,3.68
1241,UP,201,Planning in Action,42,3.98
1242,UP,204,Chicago: Planning & Urban Life,35,3.14
1243,UP,205,Ecology & Env Sustainability,53,3.48
1244,UP,316,Urban Informatics II,30,2.89
1245,UP,418,GIS for Planners,28,3.46
1246,UP,438,Disasters and Urban Planning,28,3.69
1247,UP,456,Watershed Planning Workshop,22,3.71
1248,UP,475,Real Estate Dev. Fundamentals,26,3.85
1249,UP,505,Urban and Regional Analysis,29,3.56
1250,UP,511,Law and Planning,39,3.81
1251,VM,603,Structure and Function II,130,2.87
1252,VM,604,Structure and Function III,100,3.07
1253,VM,608,Pathobiology III,127,3.39
1254,VM,611,Medicine and Surgery III,134,2.63
