,Department,CourseNumber,CourseName,StudentCount,AvgGPA
1121,PSYC,245,Industrial Org Psych,130,3.41
1122,PSYC,248,Learning and Memory,48,3.79
1123,PSYC,250,Psych of Personality,147,3.35
1124,PSYC,324,Developmental Psychopathology,147,3.27
1125,PSYC,333,Social Psych in Society Lab,92,3.24
1126,PSYC,336,Self In Virtual Communities,28,3.81
1127,PSYC,340,Mindfulness,47,3.57
1128,PSYC,350,Personality Lab,88,3.6
1129,PSYC,353,Social Cognition,120,3.48
1130,PSYC,363,Developmental Child Psych Lab,52,3.19
1131,PSYC,396,Intermed Curr Topics in Psyc,39,3.03
1132,PSYC,403,Memory and Amnesia,168,3.58
1133,PSYC,408,Human Behavior Genetics,55,3.77
1134,PSYC,417,Neurosci of Eating & Drinking,82,3.41
1135,PSYC,425,Psych of Language,52,3.06
1136,PSYC,433,Evolutionary Neuroscience,117,3.1
1137,PSYC,453,Cog Neuroscience of Vision,30,3.65
1138,PSYC,465,Personality and Soc Dev,111,3.03
1139,PSYC,468,Psych and Law,77,3.48
1140,PSYC,475,Personnel Psych,90,3.75
1141,REHB,330,Disability in American Society,235,3.57
1142,REHB,402,Medical Aspects of Disability,29,3.86
1143,REL,104,Asian Mythology,151,3.23
1144,REL,108,Religion & Society in West I,52,3.88
1145,REL,110,World Religions,384,3.48
1146,REL,120,A History of Judaism,36,2.93
1147,REL,134,"Religion, Race, and Resistance",38,3.33
1148,RHET,233,Adv Rhetoric & Composition,88,3.54
1149,RST,100,RST in Modern Society,182,3.37
1150,RST,101,Orientation to RST,87,3.48
1151,RST,130,Foundations of Sport Mgt,65,3.24
1152,RST,150,Foundations of Tourism,23,3.13
1153,RST,199,Technology in RST,182,3.47
1154,RST,200,Leadership in RST,80,3.38
1155,RST,210,Management in RST,116,3.37
1156,RST,230,Diversity in RST,235,3.21
1157,RST,242,Nature and American Culture,1113,3.68
1158,RST,255,Ethical Issues in RST,69,3.3
1159,RST,260,Disability in RST,58,3.01
1160,RST,316,Human Development and RST,50,3.41
1161,RST,325,Marketing in RST,67,3.55
1162,RST,340,Facility Management in RST,48,3.76
1163,RST,354,Legal Aspects of Sport,21,3.21
1164,RST,360,Communication in RST,41,3.8
1165,RST,370,Research Methods & Analysis,61,3.33
1166,RST,410,Strategic Thinking in RST,43,3.06
1167,RST,429,Contemporary Issues in RST,47,3.33
1168,RST,430,Sport & Development,62,3.81
1169,RST,460,Event Management in RST,45,3.79
1170,RST,465,Event Implementation in RST,48,3.36
1171,RST,480,Orientation to Internship,45,3.87
1172,RST,501,Concepts & Applications in RST,42,3.48
1173,RST,512,Managing RST Organizations,27,3.16
1174,RST,520,Critical Issues Sport Mgt,27,3.25
1175,RUSS,322,Dostoevsky,32,3.83
1176,SBC,500,SBC Essentials,63,3.96
1177,SBC,501,Strat Branding: Global Persp,66,3.81
1178,SBC,502,Essentials of Business Mgmt,67,3.96
1179,SBC,511,Strat. Analytics & Data Visual,39,3.63
1180,SBC,512,Professional SBC Capstone Proj,40,3.85
1181,SCAN,251,Viking Mythology,159,3.7
1182,SE,100,Introduction to ISE,96,3.72
1183,SE,261,Business Side of Engineering,144,3.27
1184,SE,310,Dsgn of Structures & Mechanism,77,3.71
1185,SE,320,Control Systems,95,3.38
1186,SE,400,Engineering Law,68,3.5
1187,SE,450,Decision Analysis I,53,3.33
1188,SE,494,Senior Engineering Project I,50,3.93
1189,SE,495,Senior Engineering Project II,50,3.89
1190,SHS,120,"Child, Comm, & Lang Ability",333,3.53
1191,SHS,121,American Sign Language I,67,3.62
1192,SHS,170,Intro Hum Comm Sys & Disorders,134,3.57
1193,SHS,221,American Sign Language II,67,3.5
1194,SHS,222,Lang&Culture Deaf Communities,414,3.86
1195,SHS,280,Communication Neuroscience,88,3.72
1196,SHS,320,Development of Spoken Language,117,3.58
1197,SHS,321,American Sign Language III,22,3.52
1198,SHS,333,Child Neurodev Disorders,58,3.87
1199,SHS,431,Lang Disorders Preschool Child,25,3.8
1200,SHS,450,Intro Audiol & Hear Disorders,84,3.9
1201,SHS,451,Aural Rehab Children to Adults,62,3.92
1202,SHS,470,Neural Bases Spch Lang,28,3.85
1203,SHS,511,Asst & Mgmt of Voice Disorders,24,3.89
1204,SHS,534,Aphasia and Related Disorders,30,3.91
1205,SHS,570,Quant Reasoning Spch Hear Sci,34,3.91
1206,SLAV,117,Russ & E Euro Science Fiction,21,3.83
1207,SOC,100,Introduction to Sociology,528,3.46
1208,SOC,101,Sociology of Gender,69,3.56
1209,SOC,160,Global Ineq and Social Change,58,3.36
1210,SOC,161,Introduction to Poverty,74,3.46
1211,SOC,162,Intro to Intl Health Policy,51,3.07
1212,SOC,163,Social Problems,45,3.49
1213,SOC,200,Intro to Sociological Theory,71,2.63
1214,SOC,225,Race and Ethnicity,36,2.79
1215,SOC,226,Political Sociology,39,3.78
1216,SOC,275,Criminology,147,3.5
1217,SOC,280,Intro to Social Statistics,42,2.75
1218,SOC,310,Sociology of Deviance,76,3.81
1219,SOC,350,Technology and Society,51,3.29
1220,SOC,378,Sociology of Law,62,3.8
1221,SOC,380,Social Research Methods,60,3.25
1222,SOC,479,Law and Society,50,3.89
1223,SOCW,101,SOCW Orientation Seminar,63,3.5
1224,SOCW,200,Introduction to Social Work,102,3.3
1225,SOCW,240,Death & Dying,54,3.24
1226,SOCW,245,Nonprofit Sector and Society,21,3.87
1227,SOCW,300,Diversity: Identities & Issues,118,3.63
1228,SOCW,321,Social Entre & Social Change,27,3.31
1229,SOCW,360,Social Work and the Military,59,3.68
1230,SOCW,410,Social Welfare Pol and Svcs,51,3.86
1231,SOCW,420,Subst Use in Social Context,30,3.83
1232,SOCW,427,Social Work Research Methods,136,3.84
1233,SOCW,451,HBSE I: Human Development,83,3.73
1234,SOCW,455,Social Work with Women,29,3.87
1235,SOCW,532,Field Practicum and Seminar II,24,3.96
1236,SOCW,541,Clinical Research Seminar,23,3.75
1237,SOCW,542,Program Evaluation,49,3.88
1238,SOCW,552,HBSE II: Mental Disorders,72,3.66
1239,SOCW,561,Applied Int Care Seminar,31,3.75
1240,SOCW,589,Social Work and the Law,100,3.72
1241,SPAN,248,LatinAmerican Diaspora Film,60,3.49
1242,SPAN,252,Intro to Hispanic Linguistics,21,3.89
1243,SPAN,308,Spanish in the United States,45,3.89
1244,SPAN,320,Spanish Cultural Studies II,22,3.95
1245,SPAN,326,21st C Latin Amer Cinema,22,3.8
1246,SPED,117,The Culture of Disability,668,3.8
1247,SPED,405,Gen Educator's Role in SPED,97,3.66
1248,SPED,414,Assessment in ECSE,21,3.67
1249,SPED,431,Assistive Tech & Phys Disab,25,3.88
1250,SPED,440,Instructional Strategies I,25,3.71
1251,SPED,446,Curriculum Development I,25,3.84
1252,SPED,470,Learning Environments I,26,3.97
1253,SPED,513,Intro to Diversity & Equity,42,3.95
1254,STAT,100,Statistics,1340,3.39
1255,STAT,107,Data Science Discovery,163,3.56
1256,STAT,200,Statistical Analysis,359,3.52
1257,STAT,212,Biostatistics,313,3.55
1258,STAT,385,Statistics Programming Methods,169,3.85
1259,STAT,400,Statistics and Probability I,654,3.32
1260,STAT,409,Actuarial Statistics II,58,3.78
1261,STAT,410,Statistics and Probability II,217,3.35
1262,STAT,420,Methods of Applied Statistics,243,3.72
1263,STAT,425,Applied Regression and Design,215,3.61
1264,STAT,426,Sampling and Categorical Data,46,3.49
1265,STAT,428,Statistical Computing,101,3.32
1266,STAT,429,Time Series Analysis,97,3.72
1267,STAT,430,Unsupervised Learning,195,3.81
1268,STAT,431,Applied Bayesian Analysis,25,3.66
1269,STAT,432,Basics of Statistical Learning,194,3.8
1270,STAT,433,Stochastic Processes,43,3.26
1271,STAT,440,Statistical Data Management,122,3.79
1272,STAT,443,Professional Statistics,37,3.62
1273,STAT,448,Advanced Data Analysis,48,3.83
1274,STAT,527,Advanced Regression Analysis,25,3.85
1275,STAT,542,Statistical Learning,51,3.75
1276,STAT,571,Multivariate Analysis,37,3.76
1277,TAM,195,Mechanics in the Modern World,24,3.53
1278,TAM,201,Mechanics for Technol & Mgmt,23,3.97
1279,TAM,210,Introduction to Statics,222,2.84
1280,TAM,211,Statics,301,2.87
1281,TAM,212,Introductory Dynamics,171,2.75
1282,TAM,251,Introductory Solid Mechanics,156,2.96
1283,TAM,335,Introductory Fluid Mechanics,159,3.45
1284,TAM,470,Computational Mechanics,50,3.22
1285,TE,200,Introduction to Innovation,47,3.89
1286,TE,250,From Idea to Enterprise,30,3.73
1287,TE,333,"Creativity, Innovation, Vision",23,3.74
1288,TE,360,Lect in Engrg Entrepreneurship,81,3.92
1289,TE,401,Develop Breakthrough Projects,33,3.85
1290,THEA,100,Practicum I,71,3.65
1291,THEA,101,Introduction to Theatre Arts,466,3.53
1292,THEA,110,Broadway Musicals,84,3.58
1293,THEA,121,Foundations: Performance,39,3.85
1294,THEA,208,21st Century Dramaturgy,42,3.86
1295,THEA,360,History of Theatre I,48,2.89
1296,THEA,595,Creative Project,38,3.7
1297,TSM,100,Technical Systems in Agr,60,2.87
1298,TSM,103,Agric Machinery Technology,29,2.93
1299,TSM,130,Basics of CAD,23,3.52
1300,TSM,232,Materials and Construction Sys,39,3.38
1301,TSM,233,Metallurgy & Welding Process,55,3.42
1302,TSM,311,Humanity in the Food Web,81,3.18
1303,TSM,352,Land and Water Mgt Systems,33,3.25
1304,TSM,422,Ag Health-Illnesses Prevention,25,3.64
1305,TSM,438,Renewable Energy Applications,35,3.18
1306,UP,101,Introduction to City Planning,212,3.27
1307,UP,136,Urban Sustainability,26,3.83
1308,UP,160,"Race, Social Justice, Cities",29,3.47
1309,UP,246,Int Enviro Planning/Governance,23,3.62
1310,UP,260,Social Inequality and Planning,27,3.16
1311,UP,312,Communication for Planners,28,3.1
1312,UP,406,Urban Ecology,25,3.76
1313,UP,418,GIS for Planners,24,3.46
1314,UP,423,Cmnty Dev in the Global South,32,3.5
1315,UP,430,Urban Transportation Planning,34,3.72
1316,UP,494,Adv Data Science for Planners,22,3.77
1317,VM,602,Structure and Function I,133,3.1
1318,VM,605,Pathobiology I,128,2.93
1319,VM,607,Pathobiology II,129,2.96
1320,VM,609,Medicine and Surgery I,128,2.55
1321,VM,610,Medicine and Surgery II,127,2.65
1322,YDSH,320,Lit Responses to the Holocaust,75,3.2
